Open,High,Low,Close,Adj Close,Volume
3.770000,3.780000,3.678571,3.702857,3.702857,7437500
3.695714,3.718571,3.572857,3.591429,3.591429,12098100
3.572857,3.610000,3.494286,3.511429,3.511429,10283000
3.521429,3.677143,3.484286,3.632857,3.632857,10423700
3.637143,3.638571,3.571429,3.604286,3.604286,7714700
3.571429,3.585714,3.427143,3.512857,3.512857,11390400
3.492857,3.607143,3.492857,3.564286,3.564286,9583700
3.554286,3.631429,3.554286,3.592857,3.592857,4835600
3.584286,3.607143,3.562857,3.568571,3.568571,4440100
3.600000,3.677143,3.581429,3.677143,3.677143,8024100
3.678571,3.792857,3.671429,3.767143,3.767143,8131900
3.754286,3.754286,3.600000,3.672857,3.672857,8695400
3.664286,3.731429,3.642857,3.711429,3.711429,4199300
3.748571,3.791429,3.737143,3.790000,3.790000,5584600
3.790000,3.840000,3.650000,3.830000,3.830000,7469000
3.830000,3.845714,3.712857,3.835714,3.835714,5990600
3.807143,3.874286,3.768571,3.830000,3.830000,4097800
3.800000,3.852857,3.788571,3.822857,3.822857,4018700
3.840000,3.840000,3.614286,3.660000,3.660000,9734900
3.638571,3.694286,3.558571,3.637143,3.637143,6045200
3.642857,3.648571,3.572857,3.590000,3.590000,4598300
3.587143,3.681429,3.580000,3.607143,3.607143,5110000
3.587143,3.685714,3.521429,3.650000,3.650000,7047600
3.581429,3.637143,3.574286,3.585714,3.585714,6333600
3.578571,3.658571,3.554286,3.631429,3.631429,3805200
3.602857,3.618571,3.557143,3.587143,3.587143,3675000
3.578571,3.664286,3.575714,3.638571,3.638571,3471300
3.645714,3.777143,3.590000,3.738571,3.738571,9793700
3.764286,3.950000,3.757143,3.868571,3.868571,9045400
3.892857,3.964286,3.850000,3.881429,3.881429,5661600
3.867143,4.021429,3.864286,4.007143,4.007143,7182000
4.011429,4.092857,3.928571,4.041429,4.041429,7041300
4.024286,4.100000,4.004286,4.095714,4.095714,3467800
4.057143,4.157143,4.037143,4.127143,4.127143,5318600
4.141429,4.142857,3.935714,4.004286,4.004286,8407700
4.018571,4.200000,3.992857,4.172857,4.172857,7978600
4.158571,4.192857,4.015714,4.091429,4.091429,6499500
4.071429,4.158571,4.071429,4.141429,4.141429,3915100
4.141429,4.148571,3.997143,4.018571,4.018571,8521800
4.007143,4.021429,3.894286,3.915714,3.915714,11986100
3.850000,4.128571,3.838571,4.094286,4.094286,14086100
4.082857,4.088571,3.992857,4.035714,4.035714,6432300
4.035714,4.160000,3.951429,3.991429,3.991429,4972800
3.985714,4.088571,3.965714,4.035714,4.035714,5165300
4.057143,4.088571,3.977143,4.074286,4.074286,8251600
4.095714,4.155714,4.050000,4.102857,4.102857,6859300
4.082857,4.180000,4.078571,4.170000,4.170000,5076400
4.142857,4.171429,4.107143,4.171429,4.171429,5381600
4.180000,4.267143,4.127143,4.257143,4.257143,8466500
4.252857,4.535714,4.185714,4.440000,4.440000,19187000
4.437143,4.471429,4.290000,4.444286,4.444286,8883000
4.434286,4.470000,4.341429,4.400000,4.400000,9218300
4.405714,4.532857,4.301429,4.462857,4.462857,31042200
4.715714,4.731429,4.457143,4.525714,4.525714,27640900
4.518571,4.571429,4.422857,4.497143,4.497143,14474600
4.541429,4.614286,4.441429,4.470000,4.470000,6516300
4.277143,4.398571,4.228571,4.234286,4.234286,15372000
4.265714,4.300000,4.221429,4.228571,4.228571,10093300
4.228571,4.340000,4.215714,4.314286,4.314286,9424100
4.320000,4.321429,4.230000,4.244286,4.244286,8360800
4.230000,4.292857,4.222857,4.284286,4.284286,3287900
4.277143,4.347143,4.268571,4.328571,4.328571,4868500
4.327143,4.347143,4.271429,4.285714,4.285714,4587100
4.458571,4.597143,4.371429,4.388571,4.388571,15789200
4.390000,4.474286,4.335714,4.415714,4.415714,6365100
4.402857,4.431429,4.215714,4.251429,4.251429,10653300
4.250000,4.250000,4.145714,4.227143,4.227143,6456100
4.192857,4.238571,4.004286,4.064286,4.064286,7114800
4.071429,4.194286,4.058571,4.094286,4.094286,6390300
4.101429,4.115714,4.008571,4.012857,4.012857,6195700
4.005714,4.101429,3.955714,3.958571,3.958571,4592700
3.950000,4.058571,3.948571,3.981429,3.981429,5382300
3.962857,4.030000,3.914286,4.000000,4.000000,7256900
4.034286,4.131429,3.958571,3.990000,3.990000,6094900
3.971429,4.028571,3.831429,3.991429,3.991429,7155400
3.992857,4.107143,3.990000,4.107143,4.107143,5455800
4.114286,4.157143,4.061429,4.118571,4.118571,3797500
4.097143,4.141429,3.928571,3.928571,3.928571,5427100
3.954286,4.052857,3.925714,3.955714,3.955714,8331400
3.945714,4.072857,3.945714,4.072857,4.072857,4203500
4.071429,4.108571,3.971429,3.992857,3.992857,3879400
3.967143,4.038571,3.857143,3.897143,3.897143,6242600
3.912857,3.912857,3.800000,3.841429,3.841429,8615600
3.841429,3.890000,3.751429,3.771429,3.771429,9676800
3.738571,3.985714,3.685714,3.968571,3.968571,16986900
3.975714,3.978571,3.871429,3.932857,3.932857,8463000
3.918571,3.935714,3.810000,3.868571,3.868571,7510300
3.842857,4.000000,3.842857,3.934286,3.934286,10831100
3.957143,4.028571,3.907143,3.998571,3.998571,6212500
4.002857,4.062857,3.881429,3.957143,3.957143,8722000
3.951429,3.960000,3.847143,3.874286,3.874286,8561700
3.905714,4.024286,3.865714,4.002857,4.002857,8585500
3.948571,3.962857,3.827143,3.868571,3.868571,16476600
3.888571,3.897143,3.791429,3.881429,3.881429,10173100
4.007143,4.070000,3.895714,3.952857,3.952857,9859500
3.930000,3.960000,3.892857,3.905714,3.905714,3780700
3.924286,4.007143,3.924286,3.957143,3.957143,4006100
3.965714,3.974286,3.838571,3.844286,3.844286,5217100
3.874286,3.875714,3.752857,3.794286,3.794286,5618900
3.800000,3.894286,3.798571,3.880000,3.880000,5491500
3.892857,3.931429,3.785714,3.887143,3.887143,7066500
3.908571,3.937143,3.864286,3.891429,3.891429,2731400
3.854286,3.870000,3.775714,3.805714,3.805714,4793600
3.795714,3.838571,3.778571,3.802857,3.802857,3276000
3.795714,3.845714,3.714286,3.807143,3.807143,5056100
3.822857,3.827143,3.738571,3.778571,3.778571,3127600
3.747143,3.775714,3.552857,3.618571,3.618571,19475400
3.622857,3.627143,3.498571,3.512857,3.512857,6599600
3.480000,3.621429,3.471429,3.557143,3.557143,9004800
3.542857,3.561429,3.412857,3.455714,3.455714,8575000
3.428571,3.511429,3.351429,3.401429,3.401429,6465200
3.397143,3.410000,3.257143,3.342857,3.342857,16231600
3.327143,3.390000,3.272857,3.384286,3.384286,10269000
3.387143,3.444286,3.327143,3.335714,3.335714,7718900
3.324286,3.344286,3.281429,3.292857,3.292857,8186500
3.295714,3.407143,3.197143,3.394286,3.394286,24825500
2.712857,2.762857,2.655714,2.682857,2.682857,106622600
2.735714,2.742857,2.701429,2.718571,2.718571,23378600
2.757143,3.064286,2.750000,2.888571,2.888571,22501500
2.888571,3.025714,2.884286,2.978571,2.978571,10544100
2.985714,2.985714,2.928571,2.955714,2.955714,8388100
2.962857,3.010000,2.901429,2.928571,2.928571,13189400
2.971429,3.050000,2.958571,2.977143,2.977143,11226600
2.964286,2.964286,2.871429,2.912857,2.912857,13385400
2.940000,3.107143,2.935714,2.994286,2.994286,17391500
3.000000,3.007143,2.921429,2.954286,2.954286,6384000
2.971429,2.971429,2.890000,2.900000,2.900000,6967800
2.914286,2.938571,2.871429,2.880000,2.880000,6594700
2.860000,2.885714,2.831429,2.878571,2.878571,7313600
2.882857,2.884286,2.824286,2.840000,2.840000,6278300
2.842857,2.858571,2.834286,2.844286,2.844286,5253500
2.862857,2.900000,2.830000,2.850000,2.850000,6462400
2.860000,2.877143,2.795714,2.824286,2.824286,10453800
2.800000,2.951429,2.798571,2.861429,2.861429,9569700
2.871429,2.890000,2.824286,2.835714,2.835714,5793900
2.841429,2.845714,2.731429,2.788571,2.788571,9548000
2.771429,2.784286,2.665714,2.677143,2.677143,12518100
2.678571,2.691429,2.588571,2.668571,2.668571,13015800
2.660000,2.685714,2.601429,2.652857,2.652857,7628600
2.638571,2.691429,2.622857,2.674286,2.674286,7109900
2.695714,2.788571,2.694286,2.750000,2.750000,9011800
2.761429,2.781429,2.734286,2.765714,2.765714,6967100
2.784286,2.884286,2.770000,2.870000,2.870000,7435400
2.885714,2.888571,2.844286,2.860000,2.860000,7647500
2.861429,2.895714,2.850000,2.860000,2.860000,5992700
2.874286,2.891429,2.842857,2.890000,2.890000,4260200
2.978571,3.098571,2.964286,3.002857,3.002857,20215300
2.980000,2.980000,2.897143,2.902857,2.902857,9782500
2.891429,2.951429,2.864286,2.891429,2.891429,5731600
2.858571,2.978571,2.858571,2.945714,2.945714,6344800
2.952857,3.122857,2.948571,3.107143,3.107143,15677200
3.071429,3.201429,3.064286,3.180000,3.180000,9378600
3.161429,3.222857,3.161429,3.211429,3.211429,4983300
3.235714,3.274286,3.212857,3.245714,3.245714,9599100
3.264286,3.284286,3.175714,3.190000,3.190000,8449000
3.178571,3.237143,3.100000,3.135714,3.135714,13532400
3.167143,3.221429,3.161429,3.210000,3.210000,4520600
3.205714,3.362857,3.202857,3.275714,3.275714,7473900
3.277143,3.300000,3.210000,3.287143,3.287143,4979800
3.325714,3.328571,3.272857,3.300000,3.300000,4502400
3.321429,3.328571,3.275714,3.282857,3.282857,3538500
3.285714,3.355714,3.285714,3.312857,3.312857,4239900
3.321429,3.371429,3.272857,3.301429,3.301429,5580400
3.315714,3.355714,3.234286,3.254286,3.254286,9544500
3.255714,3.302857,3.242857,3.258571,3.258571,5057500
3.258571,3.295714,3.185714,3.291429,3.291429,7105700
3.280000,3.338571,3.258571,3.314286,3.314286,5247200
3.335714,3.427143,3.297143,3.407143,3.407143,5028800
3.407143,3.458571,3.378571,3.444286,3.444286,4361700
3.455714,3.455714,3.410000,3.428571,3.428571,2941400
3.441429,3.441429,3.354286,3.374286,3.374286,3579100
3.351429,3.395714,3.294286,3.340000,3.340000,9109800
3.328571,3.365714,3.317143,3.344286,3.344286,5347300
3.362857,3.370000,3.311429,3.314286,3.314286,4435200
3.334286,3.340000,3.315714,3.317143,3.317143,7366100
3.314286,3.315714,3.222857,3.247143,3.247143,8232700
3.257143,3.277143,3.182857,3.198571,3.198571,5683300
3.182857,3.217143,3.161429,3.162857,3.162857,7921900
3.160000,3.185714,3.135714,3.177143,3.177143,10821300
3.181429,3.657143,3.150000,3.297143,3.297143,30411500
3.901429,4.014286,3.805714,3.910000,3.910000,83430200
3.948571,3.994286,3.890000,3.962857,3.962857,19505500
3.964286,3.982857,3.874286,3.964286,3.964286,11428200
3.950000,3.998571,3.911429,3.941429,3.941429,13521900
3.952857,3.987143,3.921429,3.987143,3.987143,5996900
4.000000,4.057143,3.921429,3.951429,3.951429,11556300
3.958571,4.025714,3.921429,3.935714,3.935714,9830100
3.890000,3.905714,3.787143,3.814286,3.814286,11160800
3.820000,3.917143,3.742857,3.814286,3.814286,8771000
3.828571,3.900000,3.821429,3.894286,3.894286,6659100
3.850000,3.977143,3.840000,3.948571,3.948571,8931300
3.935714,4.138571,3.907143,4.125714,4.125714,15641500
4.118571,4.214286,4.110000,4.131429,4.131429,14364000
4.151429,4.217143,4.134286,4.197143,4.197143,7702100
4.220000,4.284286,4.187143,4.212857,4.212857,4727100
4.237143,4.238571,4.131429,4.155714,4.155714,6176800
4.144286,4.260000,4.120000,4.250000,4.250000,8296400
4.242857,4.250000,4.161429,4.181429,4.181429,4421900
4.181429,4.181429,4.121429,4.131429,4.131429,3567200
4.131429,4.197143,4.114286,4.154286,4.154286,2908500
4.178571,4.200000,4.142857,4.181429,4.181429,3021200
4.194286,4.245714,4.167143,4.227143,4.227143,2942100
4.171429,4.195714,4.164286,4.194286,4.194286,1978900
4.172857,4.185714,4.124286,4.138571,4.138571,6035400
4.104286,4.142857,4.074286,4.120000,4.120000,6202700
4.144286,4.201429,4.125714,4.170000,4.170000,4333000
4.138571,4.250000,4.134286,4.182857,4.182857,6510000
4.195714,4.285714,4.144286,4.208571,4.208571,6374200
4.200000,4.207143,4.130000,4.132857,4.132857,5062400
4.161429,4.182857,4.042857,4.141429,4.141429,6920900
4.110000,4.135714,4.064286,4.068571,4.068571,3364900
4.060000,4.074286,3.950000,3.961429,3.961429,6400100
3.964286,3.984286,3.897143,3.950000,3.950000,4631900
4.037143,4.085714,3.998571,4.067143,4.067143,7196700
4.067143,4.084286,4.027143,4.052857,4.052857,6152300
4.084286,4.095714,4.021429,4.057143,4.057143,2983400
3.857143,4.024286,3.827143,3.965714,3.965714,6944000
3.914286,4.011429,3.914286,3.942857,3.942857,4953900
3.942857,3.957143,3.795714,3.805714,3.805714,6941200
3.790000,3.891429,3.742857,3.865714,3.865714,7105700
3.857143,3.938571,3.855714,3.908571,3.908571,3940300
3.901429,3.961429,3.814286,3.827143,3.827143,5047700
3.814286,3.818571,3.734286,3.742857,3.742857,5220600
3.734286,3.888571,3.734286,3.834286,3.834286,4184600
3.857143,3.860000,3.781429,3.784286,3.784286,4634700
3.761429,3.805714,3.727143,3.728571,3.728571,7859600
3.722857,3.828571,3.692857,3.694286,3.694286,6937700
3.714286,3.824286,3.677143,3.801429,3.801429,16440900
3.772857,3.828571,3.585714,3.621429,3.621429,15959300
3.620000,3.620000,3.492857,3.544286,3.544286,15190700
3.545714,3.555714,3.367143,3.404286,3.404286,18344900
3.427143,3.440000,3.360000,3.427143,3.427143,10611300
3.424286,3.464286,3.411429,3.438571,3.438571,11448500
3.422857,3.507143,3.411429,3.462857,3.462857,9130100
3.408571,3.411429,3.241429,3.244286,3.244286,22171100
3.464286,3.485714,3.242857,3.248571,3.248571,30134300
3.260000,3.292857,3.234286,3.261429,3.261429,15204000
3.251429,3.282857,3.167143,3.178571,3.178571,11298700
3.174286,3.260000,3.171429,3.222857,3.222857,12152000
3.264286,3.281429,3.114286,3.128571,3.128571,18595500
3.114286,3.190000,3.100000,3.108571,3.108571,20239100
3.128571,3.285714,3.042857,3.250000,3.250000,44220400
3.415714,3.464286,3.245714,3.321429,3.321429,64389500
3.365714,3.371429,3.250000,3.307143,3.307143,13869800
3.180000,3.251429,3.151429,3.221429,3.221429,21761600
3.234286,3.280000,3.221429,3.275714,3.275714,8789200
3.254286,3.304286,3.242857,3.258571,3.258571,10256400
3.268571,3.300000,3.235714,3.247143,3.247143,7888300
3.250000,3.297143,3.242857,3.262857,3.262857,9864400
3.285714,3.285714,3.220000,3.228571,3.228571,5572700
3.214286,3.238571,3.165714,3.188571,3.188571,15805300
3.178571,3.294286,3.175714,3.271429,3.271429,11223800
3.354286,3.404286,3.301429,3.392857,3.392857,19541900
3.397143,3.397143,3.297143,3.301429,3.301429,7865200
3.290000,3.352857,3.284286,3.304286,3.304286,7119700
3.318571,3.321429,3.261429,3.271429,3.271429,4841900
3.271429,3.312857,3.171429,3.228571,3.228571,36174600
3.211429,3.242857,3.201429,3.214286,3.214286,8286600
3.217143,3.272857,3.197143,3.267143,3.267143,10532900
3.278571,3.371429,3.275714,3.358571,3.358571,12290600
3.360000,3.365714,3.317143,3.341429,3.341429,64801800
3.345714,3.411429,3.345714,3.392857,3.392857,8782900
3.394286,3.407143,3.357143,3.361429,3.361429,8375500
3.387143,3.402857,3.071429,3.304286,3.304286,6216700
3.252857,3.264286,3.157143,3.157143,3.157143,12520200
3.158571,3.272857,3.155714,3.218571,3.218571,8883000
3.194286,3.291429,3.157143,3.261429,3.261429,12429200
3.261429,3.285714,3.181429,3.184286,3.184286,8073100
3.144286,3.165714,3.007143,3.008571,3.008571,17101000
3.035714,3.130000,2.987143,3.062857,3.062857,14133000
3.071429,3.085714,3.010000,3.025714,3.025714,8599500
3.030000,3.090000,3.030000,3.034286,3.034286,6320300
3.071429,3.071429,2.981429,3.008571,3.008571,6686400
3.000000,3.030000,2.957143,3.011429,3.011429,6709500
3.000000,3.022857,2.928571,2.935714,2.935714,9384200
2.930000,3.021429,2.900000,3.015714,3.015714,8215900
3.024286,3.050000,2.984286,3.022857,3.022857,6435800
3.021429,3.031429,2.967143,3.002857,3.002857,6666100
3.015714,3.071429,3.011429,3.051429,3.051429,5712000
3.052857,3.255714,3.048571,3.211429,3.211429,15969100
3.221429,3.330000,3.168571,3.292857,3.292857,15977500
3.285714,3.322857,3.258571,3.300000,3.300000,5699400
3.285714,3.397143,3.275714,3.390000,3.390000,10215800
3.392857,3.400000,3.281429,3.322857,3.322857,7420700
3.332857,3.385714,3.320000,3.368571,3.368571,9218300
3.374286,3.374286,3.295714,3.340000,3.340000,5481700
3.344286,3.374286,3.268571,3.350000,3.350000,6681500
3.344286,3.407143,3.300000,3.312857,3.312857,5320700
3.328571,3.390000,3.312857,3.354286,3.354286,7243600
3.365714,3.445714,3.358571,3.397143,3.397143,8878100
3.411429,3.518571,3.338571,3.504286,3.504286,14124600
3.491429,3.497143,3.440000,3.457143,3.457143,5451600
3.461429,3.508571,3.461429,3.477143,3.477143,4174800
3.497143,3.570000,3.497143,3.551429,3.551429,8075200
3.531429,3.535714,3.475714,3.514286,3.514286,6979000
3.492857,3.557143,3.451429,3.514286,3.514286,5466300
3.510000,3.522857,3.485714,3.514286,3.514286,3591000
3.528571,3.542857,3.491429,3.502857,3.502857,4580100
3.514286,3.514286,3.405714,3.422857,3.422857,12124700
3.028571,3.184286,2.982857,3.100000,3.100000,54943000
3.018571,3.072857,2.997143,3.072857,3.072857,28145600
3.142857,3.164286,3.111429,3.157143,3.157143,12862500
3.147143,3.154286,3.091429,3.104286,3.104286,13811700
3.107143,3.121429,3.051429,3.088571,3.088571,8918000
3.101429,3.161429,3.054286,3.080000,3.080000,8402800
3.071429,3.180000,3.071429,3.161429,3.161429,9762200
3.171429,3.182857,3.132857,3.172857,3.172857,5637800
3.171429,3.181429,3.138571,3.167143,3.167143,9247700
3.161429,3.184286,3.117143,3.164286,3.164286,9521400
3.131429,3.277143,3.127143,3.158571,3.158571,18639600
3.147143,3.252857,3.141429,3.184286,3.184286,13815900
3.221429,3.224286,3.142857,3.165714,3.165714,6577900
3.165714,3.191429,3.162857,3.174286,3.174286,4162200
3.155714,3.202857,3.128571,3.162857,3.162857,5741400
3.144286,3.177143,3.137143,3.158571,3.158571,3988600
3.144286,3.158571,3.117143,3.130000,3.130000,7143500
3.108571,3.157143,3.091429,3.151429,3.151429,4809000
3.144286,3.157143,3.102857,3.137143,3.137143,4454100
3.134286,3.148571,3.088571,3.107143,3.107143,4726400
3.108571,3.141429,3.031429,3.102857,3.102857,5036500
3.081429,3.140000,3.074286,3.117143,3.117143,5142200
3.121429,3.144286,3.101429,3.134286,3.134286,4446400
3.130000,3.234286,3.122857,3.214286,3.214286,6663300
3.208571,3.301429,3.182857,3.285714,3.285714,7024500
3.284286,3.350000,3.257143,3.312857,3.312857,12280800
3.295714,3.347143,3.198571,3.220000,3.220000,6400800
3.230000,3.260000,3.201429,3.217143,3.217143,5974500
3.151429,3.157143,3.048571,3.121429,3.121429,11567500
3.092857,3.154286,3.081429,3.151429,3.151429,7326200
3.142857,3.182857,3.124286,3.128571,3.128571,7028000
3.120000,3.182857,3.050000,3.081429,3.081429,8029700
3.055714,3.090000,3.050000,3.068571,3.068571,5546100
3.052857,3.088571,3.030000,3.055714,3.055714,5884900
3.048571,3.254286,3.044286,3.228571,3.228571,33418000
3.257143,3.712857,3.254286,3.418571,3.418571,59103100
3.428571,3.442857,3.291429,3.347143,3.347143,14037800
3.178571,3.235714,3.115714,3.132857,3.132857,18034800
3.002857,3.044286,2.841429,2.868571,2.868571,40176500
2.785714,2.868571,2.721429,2.774286,2.774286,27407800
2.771429,2.794286,2.727143,2.740000,2.740000,11363100
2.864286,2.881429,2.802857,2.815714,2.815714,22093400
2.917143,2.921429,2.842857,2.860000,2.860000,12236000
2.891429,2.895714,2.842857,2.847143,2.847143,7909300
2.882857,2.891429,2.787143,2.792857,2.792857,6377700
2.791429,2.902857,2.787143,2.855714,2.855714,10077900
2.860000,2.874286,2.800000,2.811429,2.811429,7343000
2.821429,2.854286,2.794286,2.802857,2.802857,6802600
2.851429,2.855714,2.785714,2.788571,2.788571,5786200
2.791429,3.037143,2.787143,2.968571,2.968571,21091700
2.955714,2.955714,2.825714,2.835714,2.835714,14725200
2.867143,2.881429,2.765714,2.770000,2.770000,12084100
2.785714,2.835714,2.767143,2.782857,2.782857,7970200
2.801429,2.855714,2.798571,2.824286,2.824286,3085600
2.850000,2.871429,2.824286,2.831429,2.831429,6480600
2.834286,2.925714,2.834286,2.912857,2.912857,8071000
2.928571,2.957143,2.901429,2.918571,2.918571,8169000
2.915714,2.977143,2.857143,2.874286,2.874286,8853600
2.891429,2.891429,2.842857,2.858571,2.858571,5497100
2.858571,2.911429,2.841429,2.872857,2.872857,5622400
2.860000,2.921429,2.860000,2.877143,2.877143,4643800
2.891429,2.901429,2.857143,2.865714,2.865714,5152700
2.861429,2.900000,2.858571,2.887143,2.887143,4524800
2.891429,2.891429,2.821429,2.874286,2.874286,6498100
2.857143,2.890000,2.821429,2.848571,2.848571,5192600
2.848571,2.848571,2.800000,2.804286,2.804286,9616600
2.577143,2.584286,2.452857,2.467143,2.467143,53727800
2.368571,2.394286,2.231429,2.295714,2.295714,54085500
2.378571,2.398571,2.284286,2.385714,2.385714,37554300
2.384286,2.561429,2.321429,2.548571,2.548571,33457200
2.551429,2.557143,2.412857,2.442857,2.442857,20304900
2.444286,2.535714,2.427143,2.484286,2.484286,13633200
2.528571,2.528571,2.442857,2.461429,2.461429,9654400
2.464286,2.498571,2.397143,2.451429,2.451429,14216300
2.450000,2.477143,2.421429,2.444286,2.444286,9258900
2.457143,2.468571,2.362857,2.367143,2.367143,8661800
2.460000,2.460000,2.357143,2.422857,2.422857,11218200
2.492857,2.498571,2.421429,2.478571,2.478571,10384500
2.490000,2.638571,2.478571,2.567143,2.567143,12916400
2.432857,2.540000,2.374286,2.538571,2.538571,18304300
2.557143,2.565714,2.390000,2.555714,2.555714,10725400
2.571429,2.585714,2.452857,2.480000,2.480000,6819400
2.475714,2.551429,2.458571,2.494286,2.494286,5313000
2.504286,2.557143,2.484286,2.491429,2.491429,5427100
2.450000,2.571429,2.382857,2.414286,2.414286,13841100
2.564286,2.564286,2.430000,2.462857,2.462857,7107100
2.498571,2.498571,2.398571,2.452857,2.452857,5513200
2.478571,2.495714,2.437143,2.471429,2.471429,3348100
2.498571,2.502857,2.447143,2.490000,2.490000,4594100
2.471429,2.500000,2.428571,2.464286,2.464286,3038700
2.455714,2.545714,2.442857,2.542857,2.542857,6324500
2.534286,2.550000,2.442857,2.448571,2.448571,3496500
2.451429,2.508571,2.421429,2.425714,2.425714,4652900
2.435714,2.500000,2.417143,2.500000,2.500000,3855600
2.467143,2.498571,2.435714,2.457143,2.457143,4953900
2.478571,2.511429,2.450000,2.502857,2.502857,4745300
2.568571,2.674286,2.525714,2.591429,2.591429,11164300
2.580000,2.591429,2.514286,2.560000,2.560000,4132800
2.537143,2.570000,2.508571,2.570000,2.570000,7506100
2.527143,2.580000,2.501429,2.577143,2.577143,6757100
2.572857,2.574286,2.464286,2.485714,2.485714,6353200
2.477143,2.548571,2.467143,2.524286,2.524286,5483100
2.514286,2.522857,2.472857,2.480000,2.480000,2705500
2.471429,2.498571,2.438571,2.477143,2.477143,4442200
2.465714,2.542857,2.452857,2.531429,2.531429,4784500
2.621429,2.664286,2.598571,2.630000,2.630000,10098200
2.642857,2.771429,2.628571,2.747143,2.747143,6933500
2.785714,2.810000,2.751429,2.805714,2.805714,8152900
2.742857,2.792857,2.734286,2.782857,2.782857,7499100
2.821429,2.821429,2.677143,2.741429,2.741429,15879500
2.742857,2.794286,2.728571,2.755714,2.755714,6366500
2.757143,3.008571,2.754286,3.001429,3.001429,18057900
3.000000,3.157143,2.995714,3.134286,3.134286,15875300
3.111429,3.121429,3.001429,3.051429,3.051429,11898600
3.057143,3.085714,2.950000,2.964286,2.964286,8662500
2.957143,3.057143,2.941429,3.031429,3.031429,9528400
3.035714,3.047143,2.965714,3.028571,3.028571,4522700
3.002857,3.040000,2.971429,3.011429,3.011429,3612700
2.982857,3.038571,2.967143,3.020000,3.020000,4897900
3.032857,3.174286,3.028571,3.142857,3.142857,6549200
3.110000,3.188571,3.085714,3.181429,3.181429,3205300
3.178571,3.285714,3.167143,3.255714,3.255714,8563100
3.238571,3.381429,3.218571,3.345714,3.345714,10534300
3.344286,3.431429,3.232857,3.272857,3.272857,10007900
3.264286,3.334286,3.255714,3.285714,3.285714,4230800
3.414286,3.500000,3.370000,3.422857,3.422857,11533200
3.464286,3.464286,3.378571,3.424286,3.424286,6300000
3.400000,3.471429,3.377143,3.468571,3.468571,4249700
3.415714,3.471429,3.380000,3.432857,3.432857,7929600
3.470000,3.470000,3.228571,3.320000,3.320000,11195100
3.250000,3.324286,3.157143,3.287143,3.287143,21315000
3.684286,3.742857,3.502857,3.712857,3.712857,38485300
3.612857,3.625714,3.465714,3.607143,3.607143,13043100
3.588571,3.690000,3.584286,3.618571,3.618571,9669100
3.650000,3.671429,3.517143,3.602857,3.602857,10921400
3.677143,3.782857,3.642857,3.767143,3.767143,7771400
3.734286,3.800000,3.675714,3.777143,3.777143,12056800
3.782857,3.787143,3.682857,3.781429,3.781429,10792600
3.781429,3.811429,3.642857,3.755714,3.755714,10406200
3.721429,3.771429,3.714286,3.751429,3.751429,8920100
3.721429,3.857143,3.717143,3.787143,3.787143,7676900
3.777143,3.898571,3.758571,3.890000,3.890000,7774200
3.842857,3.910000,3.762857,3.840000,3.840000,7448000
3.820000,3.930000,3.724286,3.884286,3.884286,10652600
3.832857,3.838571,3.518571,3.607143,3.607143,13925100
3.592857,3.637143,3.485714,3.501429,3.501429,9178400
3.514286,3.630000,3.501429,3.630000,3.630000,6433000
3.655714,3.657143,3.531429,3.548571,3.548571,7147000
3.531429,3.548571,3.417143,3.437143,3.437143,6981100
3.434286,3.470000,3.250000,3.400000,3.400000,11610900
3.367143,3.428571,3.280000,3.315714,3.315714,6818000
3.275714,3.311429,3.164286,3.232857,3.232857,11195800
3.217143,3.224286,3.074286,3.078571,3.078571,10418800
3.104286,3.128571,3.037143,3.107143,3.107143,6153000
3.107143,3.170000,3.061429,3.067143,3.067143,6465900
3.087143,3.192857,3.071429,3.191429,3.191429,6707400
3.214286,3.320000,3.200000,3.287143,3.287143,9417800
3.260000,3.361429,3.260000,3.302857,3.302857,6612900
3.364286,3.420000,3.224286,3.300000,3.300000,8799700
3.428571,3.542857,3.367143,3.397143,3.397143,9137800
3.397143,3.417143,3.292857,3.392857,3.392857,5681200
3.331429,3.422857,3.292857,3.418571,3.418571,10406200
3.354286,3.414286,3.331429,3.414286,3.414286,6832000
3.412857,3.418571,3.348571,3.367143,3.367143,5803700
3.370000,3.387143,3.348571,3.355714,3.355714,4284700
3.357143,3.414286,3.300000,3.328571,3.328571,6779500
3.392857,3.420000,3.268571,3.308571,3.308571,5343100
3.270000,3.291429,3.215714,3.291429,3.291429,5160400
3.280000,3.405714,3.218571,3.360000,3.360000,9684500
3.330000,3.375714,3.287143,3.300000,3.300000,3688300
3.324286,3.467143,3.281429,3.454286,3.454286,4935000
3.440000,3.558571,3.408571,3.552857,3.552857,6424600
3.574286,3.928571,3.522857,3.891429,3.891429,22400000
3.984286,4.162857,3.958571,4.014286,4.014286,25501000
4.014286,4.088571,3.958571,3.987143,3.987143,3864000
3.958571,4.145714,3.958571,4.100000,4.100000,6311900
4.000000,4.034286,3.857143,3.921429,3.921429,11615800
3.921429,3.958571,3.755714,3.847143,3.847143,7536900
3.850000,3.897143,3.701429,3.802857,3.802857,10415300
3.794286,3.892857,3.662857,3.764286,3.764286,12527900
3.991429,4.042857,3.664286,3.724286,3.724286,21340200
3.720000,3.795714,3.478571,3.515714,3.515714,17202500
3.530000,3.564286,3.385714,3.554286,3.554286,12693800
